LAMMPS Description

200	 atoms
100	 bonds
0	angles
0	dihedrals
0	impropers

2	atom types
1	bond types
0	angle types
0	dihedral types
0	improper types

5 5 xlo xhi
5 5 ylo yhi
-0 10000 zlo zhi


Masses
	1 1.0
	2 1.0

Atoms

359 359 2 -4.45423 -2.94531 0.889203
360 360 2 -4.45423 -2.94531 0.889203
361 361 2 -4.45423 -2.94531 0.889203
362 362 2 -4.45423 -2.94531 0.889203
363 363 2 -4.45423 -2.94531 0.889203
364 364 2 -4.45423 -2.94531 0.889203
365 365 2 -4.45423 -2.94531 0.889203
366 366 2 -4.45423 -2.94531 0.889203
367 367 2 -4.45423 -2.94531 0.889203
368 368 2 -4.45423 -2.94531 0.889203
369 369 2 -4.45423 -2.94531 0.889203
370 370 2 -4.45423 -2.94531 0.889203
371 371 2 -4.45423 -2.94531 0.889203
372 372 2 -4.45423 -2.94531 0.889203
373 373 2 -4.45423 -2.94531 0.889203
374 374 2 -4.45423 -2.94531 0.889203
375 375 2 -4.45423 -2.94531 0.889203
376 376 2 -4.45423 -2.94531 0.889203
377 377 2 -4.45423 -2.94531 0.889203
378 378 2 -4.45423 -2.94531 0.889203
379 379 2 -4.45423 -2.94531 0.889203
380 380 2 -4.45423 -2.94531 0.889203
381 381 2 -4.45423 -2.94531 0.889203
382 382 2 -4.45423 -2.94531 0.889203
383 383 2 -4.45423 -2.94531 0.889203
384 384 2 -4.45423 -2.94531 0.889203
385 385 2 -4.45423 -2.94531 0.889203
386 386 2 -4.45423 -2.94531 0.889203
387 387 2 -4.45423 -2.94531 0.889203
388 388 2 -4.45423 -2.94531 0.889203
389 389 2 -4.45423 -2.94531 0.889203
390 390 2 -4.45423 -2.94531 0.889203
391 391 2 -4.45423 -2.94531 0.889203
392 392 2 -4.45423 -2.94531 0.889203
393 393 2 -4.45423 -2.94531 0.889203
394 394 2 -4.45423 -2.94531 0.889203
395 395 2 -4.45423 -2.94531 0.889203
396 396 2 -4.45423 -2.94531 0.889203
397 397 2 -4.45423 -2.94531 0.889203
398 398 2 -4.45423 -2.94531 0.889203
399 399 2 -4.45423 -2.94531 0.889203
400 400 2 -4.45423 -2.94531 0.889203
401 401 2 -4.45423 -2.94531 0.889203
402 402 2 -4.45423 -2.94531 0.889203
403 403 2 -4.45423 -2.94531 0.889203
404 404 2 -4.45423 -2.94531 0.889203
405 405 2 -4.45423 -2.94531 0.889203
406 406 2 -4.45423 -2.94531 0.889203
407 407 2 -4.45423 -2.94531 0.889203
408 408 2 -4.45423 -2.94531 0.889203
409 409 2 -4.45423 -2.94531 0.889203
410 410 2 -4.45423 -2.94531 0.889203
411 411 2 -4.45423 -2.94531 0.889203
412 412 2 -4.45423 -2.94531 0.889203
413 413 2 -4.45423 -2.94531 0.889203
414 414 2 -4.45423 -2.94531 0.889203
415 415 2 -4.45423 -2.94531 0.889203
416 416 2 -4.45423 -2.94531 0.889203
417 417 2 -4.45423 -2.94531 0.889203
418 418 2 -4.45423 -2.94531 0.889203
419 419 2 -4.45423 -2.94531 0.889203
420 420 2 -4.45423 -2.94531 0.889203
421 421 2 -4.45423 -2.94531 0.889203
422 422 2 -4.45423 -2.94531 0.889203
423 423 2 -4.45423 -2.94531 0.889203
424 424 2 -4.45423 -2.94531 0.889203
425 425 2 -4.45423 -2.94531 0.889203
426 426 2 -4.45423 -2.94531 0.889203
427 427 2 -4.45423 -2.94531 0.889203
428 428 2 -4.45423 -2.94531 0.889203
429 429 2 -4.45423 -2.94531 0.889203
430 430 2 -4.45423 -2.94531 0.889203
431 431 2 -4.45423 -2.94531 0.889203
432 432 2 -4.45423 -2.94531 0.889203
433 433 2 -4.45423 -2.94531 0.889203
434 434 2 -4.45423 -2.94531 0.889203
435 435 2 -4.45423 -2.94531 0.889203
436 436 2 -4.45423 -2.94531 0.889203
437 437 2 -4.45423 -2.94531 0.889203
438 438 2 -4.45423 -2.94531 0.889203
439 439 2 -4.45423 -2.94531 0.889203
440 440 2 -4.45423 -2.94531 0.889203
441 441 2 -4.45423 -2.94531 0.889203
442 442 2 -4.45423 -2.94531 0.889203
443 443 2 -4.45423 -2.94531 0.889203
444 444 2 -4.45423 -2.94531 0.889203
445 445 2 -4.45423 -2.94531 0.889203
446 446 2 -4.45423 -2.94531 0.889203
447 447 2 -4.45423 -2.94531 0.889203
448 448 2 -4.45423 -2.94531 0.889203
449 449 2 -4.45423 -2.94531 0.889203
450 450 2 -4.45423 -2.94531 0.889203
451 451 2 -4.45423 -2.94531 0.889203
452 452 2 -4.45423 -2.94531 0.889203
453 453 2 -4.45423 -2.94531 0.889203
454 454 2 -4.45423 -2.94531 0.889203
455 455 2 -4.45423 -2.94531 0.889203
456 456 2 -4.45423 -2.94531 0.889203
457 457 2 -4.45423 -2.94531 0.889203
458 458 2 -4.45423 -2.94531 0.889203
459 459 2 -4.45423 -2.94531 0.889203
460 460 2 -4.45423 -2.94531 0.889203
461 461 2 -4.45423 -2.94531 0.889203
462 462 2 -4.45423 -2.94531 0.889203
463 463 2 -4.45423 -2.94531 0.889203
464 464 2 -4.45423 -2.94531 0.889203
465 465 2 -4.45423 -2.94531 0.889203
466 466 2 -4.45423 -2.94531 0.889203
467 467 2 -4.45423 -2.94531 0.889203
468 468 2 -4.45423 -2.94531 0.889203
469 469 2 -4.45423 -2.94531 0.889203
470 470 2 -4.45423 -2.94531 0.889203
471 471 2 -4.45423 -2.94531 0.889203
472 472 2 -4.45423 -2.94531 0.889203
473 473 2 -4.45423 -2.94531 0.889203
474 474 2 -4.45423 -2.94531 0.889203
475 475 2 -4.45423 -2.94531 0.889203
476 476 2 -4.45423 -2.94531 0.889203
477 477 2 -4.45423 -2.94531 0.889203
478 478 2 -4.45423 -2.94531 0.889203
479 479 2 -4.45423 -2.94531 0.889203
480 480 2 -4.45423 -2.94531 0.889203
481 481 2 -4.45423 -2.94531 0.889203
482 482 2 -4.45423 -2.94531 0.889203
483 483 2 -4.45423 -2.94531 0.889203
484 484 2 -4.45423 -2.94531 0.889203
485 485 2 -4.45423 -2.94531 0.889203
486 486 2 -4.45423 -2.94531 0.889203
487 487 2 -4.45423 -2.94531 0.889203
488 488 2 -4.45423 -2.94531 0.889203
489 489 2 -4.45423 -2.94531 0.889203
490 490 2 -4.45423 -2.94531 0.889203
491 491 2 -4.45423 -2.94531 0.889203
492 492 2 -4.45423 -2.94531 0.889203
493 493 2 -4.45423 -2.94531 0.889203
494 494 2 -4.45423 -2.94531 0.889203
495 495 2 -4.45423 -2.94531 0.889203
496 496 2 -4.45423 -2.94531 0.889203
497 497 2 -4.45423 -2.94531 0.889203
498 498 2 -4.45423 -2.94531 0.889203
499 499 2 -4.45423 -2.94531 0.889203
500 500 2 -4.45423 -2.94531 0.889203
501 501 2 -4.45423 -2.94531 0.889203
502 502 2 -4.45423 -2.94531 0.889203
503 503 2 -4.45423 -2.94531 0.889203
